Gene_ID	Harringtonine_Control_rep1	Harringtonine_Control_rep2	Harringtonine_Control_rep3	Harringtonine_Treated_rep1	Harringtonine_Treated_rep2	Harringtonine_Treated_rep3
ENSG00000131149.19	14238	20441	18793	17550	12409	17202
ENSG00000131152.4	0	0	0	0	0	0
ENSG00000131153.9	1131	1180	1177	558	688	749
ENSG00000131165.16	911	996	1066	610	607	805
ENSG00000131171.13	242	254	182	146	197	181
ENSG00000131174.7	242	230	304	117	162	144
ENSG00000131183.11	0	0	0	0	1	0
ENSG00000131187.11	140	150	159	99	94	113
ENSG00000131188.12	23	72	54	24	32	30
ENSG00000131196.18	79	121	99	84	76	78
ENSG00000131203.13	0	0	0	0	0	0
ENSG00000131233.10	0	0	0	0	0	0
ENSG00000131236.18	2938	2748	2769	1569	1789	2054
ENSG00000131238.18	5028	5167	5164	2953	3427	4184
ENSG00000131242.18	333	459	358	349	263	337
ENSG00000131263.13	1411	1486	1426	1211	1189	1525
ENSG00000131264.4	1	0	0	0	0	0
ENSG00000131269.19	497	607	591	472	454	617
ENSG00000131323.17	1061	1222	1230	1371	1017	1172
ENSG00000131351.15	763	946	827	648	562	760
ENSG00000131355.15	0	0	0	0	0	0
ENSG00000131368.9	3698	3870	3832	3248	2913	3563
ENSG00000131370.16	2045	2214	2287	1786	1618	2166
ENSG00000131373.15	687	757	726	666	687	895
ENSG00000131374.15	302	411	413	371	303	419
ENSG00000131375.10	1347	1611	1496	1461	1393	1561
ENSG00000131378.14	430	512	557	395	320	505
ENSG00000131379.10	2	1	3	2	3	1
ENSG00000131381.12	1131	1598	1356	1393	1088	1427
ENSG00000131386.20	0	0	1	0	0	0
ENSG00000131389.18	1069	1215	1227	1217	920	1259
ENSG00000131398.15	125	198	176	245	165	250
ENSG00000131400.8	25	16	25	25	16	24
ENSG00000131408.15	227	326	258	222	188	224
ENSG00000131409.13	2	11	2	3	0	0
ENSG00000131435.13	0	0	0	0	0	0
ENSG00000131437.16	955	1063	996	925	820	1082
ENSG00000131446.17	408	619	496	388	331	420
ENSG00000131459.13	18	27	27	20	17	30
ENSG00000131462.9	1154	1373	1420	866	900	1018
ENSG00000131467.12	2182	2209	2171	1454	1510	1885
ENSG00000131469.15	2290	2573	2351	1200	1451	1532
ENSG00000131470.15	254	257	225	205	183	260
ENSG00000131471.7	8	17	14	21	13	11
ENSG00000131473.17	5234	5778	5755	4514	4351	6103
ENSG00000131475.7	796	878	842	425	515	555
ENSG00000131477.11	1	1	1	2	2	0
ENSG00000131480.9	61	60	68	68	53	97
ENSG00000131482.10	0	0	0	0	0	0
ENSG00000131495.9	252	281	266	92	106	101
ENSG00000131503.21	83	81	84	71	53	117
ENSG00000131504.18	7875	9270	8872	7862	7037	9498
ENSG00000131507.11	1043	1158	1147	716	903	1082
ENSG00000131508.17	129	133	151	81	120	86
ENSG00000131558.15	1809	1920	1823	1354	1223	1566
ENSG00000131584.19	460	627	594	709	489	619
ENSG00000131591.18	14	17	12	17	10	11
ENSG00000131620.18	7	24	21	13	10	15
ENSG00000131626.19	1549	1975	1837	1884	1477	2122
ENSG00000131634.14	0	0	1	0	0	0
ENSG00000131650.14	140	186	162	166	151	186
ENSG00000131652.14	488	561	600	437	416	500
ENSG00000131653.14	826	1073	1008	702	513	752
ENSG00000131668.14	0	0	0	1	0	0
ENSG00000131669.10	265	302	357	152	143	159
ENSG00000131686.15	0	0	0	0	0	0
ENSG00000131697.18	277	384	345	388	244	323
ENSG00000131711.15	564	707	613	524	439	652
ENSG00000131721.6	0	0	0	0	0	0
ENSG00000131724.11	153	216	206	175	186	265
ENSG00000131725.14	351	474	366	419	400	520
ENSG00000131730.16	0	0	0	0	0	0
ENSG00000131732.12	384	435	427	344	352	434
ENSG00000131737.7	0	0	0	1	0	0
ENSG00000131738.11	0	0	0	0	0	0
ENSG00000131746.13	8	11	14	9	4	6
ENSG00000131747.15	7792	8796	8269	7540	6912	9016
ENSG00000131748.16	129	190	136	151	106	203
ENSG00000131759.18	366	601	613	416	308	502
ENSG00000131771.14	1	3	0	6	3	3
ENSG00000131773.15	9	14	10	10	15	21
ENSG00000131778.20	2401	2925	2647	2887	2220	2983
ENSG00000131779.11	192	213	244	211	151	256
ENSG00000131781.13	14	20	19	17	8	22
ENSG00000131788.16	729	908	880	622	568	812
ENSG00000131791.8	99	180	138	123	119	158
ENSG00000131808.11	0	0	0	0	0	0
ENSG00000131828.14	4894	5394	5171	3572	3677	4445
ENSG00000131831.18	17	33	30	22	24	20
ENSG00000131844.17	6235	7021	6812	5675	5771	7666
ENSG00000131845.15	59	107	90	70	72	73
ENSG00000131848.10	21	36	34	12	11	17
ENSG00000131849.14	2	0	0	0	0	1
ENSG00000131864.11	0	0	0	0	0	0
ENSG00000131871.15	1748	1842	1680	1477	1450	1841
ENSG00000131873.7	716	894	929	790	580	817
ENSG00000131876.18	1445	1187	1407	1160	1080	1276
ENSG00000131899.12	336	450	406	298	290	295
ENSG00000131910.5	0	0	0	0	0	0
ENSG00000131914.11	0	0	0	0	0	0
ENSG00000131931.8	56	63	43	48	36	56
ENSG00000131941.8	1450	1777	1693	1239	1081	1244
ENSG00000131943.20	45	80	86	61	43	78
ENSG00000131944.11	36	58	60	42	41	42
ENSG00000131951.11	1	3	7	3	1	2
ENSG00000131966.14	1127	1340	1393	833	899	1056
ENSG00000131969.15	0	0	1	0	0	0
ENSG00000131979.20	572	519	557	257	254	362
ENSG00000131981.16	1384	1283	1401	887	940	1081
ENSG00000132000.14	0	0	1	0	1	3
ENSG00000132002.9	852	996	1025	717	651	812
ENSG00000132003.10	36	59	54	42	28	58
ENSG00000132004.13	67	83	104	80	72	97
ENSG00000132005.9	178	267	212	233	163	239
ENSG00000132010.16	7	10	5	9	13	11
ENSG00000132016.12	51	77	64	89	50	96
ENSG00000132017.11	252	378	352	315	295	354
ENSG00000132024.18	865	1134	1108	886	785	1028
ENSG00000132026.15	1	0	0	0	0	0
ENSG00000132031.13	26	37	44	32	32	40
ENSG00000132109.10	167	163	137	122	116	179
ENSG00000132122.12	10	19	17	29	29	25
ENSG00000132128.18	529	682	550	467	491	650
ENSG00000132141.14	63	61	78	108	82	84
ENSG00000132153.15	2007	2557	2406	1966	1590	2253
ENSG00000132155.14	2034	2538	2420	2656	1997	2762
ENSG00000132164.10	0	0	0	0	0	0
ENSG00000132170.24	211	241	218	209	168	223
ENSG00000132182.13	3676	4809	4328	4680	3790	4998
ENSG00000132185.18	0	0	0	0	0	0
ENSG00000132196.16	89	82	90	68	65	61
ENSG00000132199.20	284	262	300	343	304	365
ENSG00000132205.11	2	3	0	4	2	1
ENSG00000132207.18	0	0	0	0	0	0
ENSG00000132254.13	556	612	672	510	454	637
ENSG00000132256.20	50	75	42	65	47	82
ENSG00000132259.13	3	6	5	13	6	8
ENSG00000132274.17	0	2	0	1	2	0
ENSG00000132275.11	242	292	284	235	186	260
ENSG00000132286.12	0	0	0	0	0	0
ENSG00000132294.15	1244	1369	1365	1102	1047	1420
ENSG00000132297.13	0	0	0	0	0	0
ENSG00000132300.19	1593	1731	1588	1846	1610	2038
ENSG00000132305.22	2289	2963	2883	2137	2202	2757
ENSG00000132313.15	795	785	878	603	632	797
ENSG00000132321.17	0	0	0	0	0	0
ENSG00000132323.9	871	913	886	895	733	1012
ENSG00000132326.12	334	403	370	378	263	402
ENSG00000132329.11	9	7	6	4	8	10
ENSG00000132330.18	62	75	90	92	86	88
ENSG00000132334.17	63	80	91	67	51	52
ENSG00000132341.12	10175	9024	9820	4096	5269	5369
ENSG00000132356.12	1394	1489	1460	1712	1505	1938
ENSG00000132357.14	3	0	5	4	3	1
ENSG00000132359.16	341	436	391	401	289	420
ENSG00000132361.18	2403	3121	2970	2700	2023	2608
ENSG00000132376.20	143	187	183	96	115	123
ENSG00000132382.15	4585	5935	5413	3966	3074	4089
ENSG00000132383.12	1639	1670	1820	1368	1382	1860
ENSG00000132386.11	0	6	2	1	3	4
ENSG00000132388.13	384	389	363	325	339	451
ENSG00000132394.11	277	309	290	181	163	211
ENSG00000132405.19	326	470	458	401	285	437
ENSG00000132406.12	78	69	67	60	69	88
ENSG00000132423.12	372	400	353	266	265	277
ENSG00000132424.17	2919	3094	3117	3901	2832	3729
ENSG00000132429.10	1	0	0	1	1	3
ENSG00000132432.14	227	183	254	79	93	118
ENSG00000132434.10	265	275	277	199	211	297
ENSG00000132436.12	814	943	843	835	760	1059
ENSG00000132437.18	0	2	0	0	0	0
ENSG00000132446.7	0	0	0	0	0	0
ENSG00000132463.15	2956	3595	3298	2276	2233	3088
ENSG00000132464.13	0	0	0	0	0	0
ENSG00000132465.12	0	0	0	0	0	0
ENSG00000132466.20	4376	5346	4730	5016	4110	5283
ENSG00000132467.4	3209	3189	3109	2332	2426	3122
ENSG00000132470.14	3627	4380	4277	3444	2816	3817
ENSG00000132471.12	574	555	606	346	329	351
ENSG00000132475.10	2431	2885	2896	1023	1196	1177
ENSG00000132478.10	477	701	648	894	613	871
ENSG00000132481.7	200	218	223	141	159	205
ENSG00000132485.14	1554	1464	1251	1713	1479	1737
ENSG00000132507.18	5496	4852	4980	3075	3206	3589
ENSG00000132510.11	947	1486	1316	1048	738	1004
ENSG00000132514.14	0	0	0	0	0	0
ENSG00000132517.15	160	161	159	156	141	182
ENSG00000132518.7	0	0	0	0	0	0
ENSG00000132522.16	1247	1351	1178	783	847	1207
ENSG00000132530.17	0	0	0	0	0	0
ENSG00000132535.22	109	134	144	169	105	154
ENSG00000132541.11	160	190	167	96	108	169
ENSG00000132549.20	3401	3903	3738	4871	4048	5467
ENSG00000132554.21	12	9	12	5	6	9
ENSG00000132561.14	547	662	662	596	526	724
ENSG00000132563.17	8	15	6	3	5	12
ENSG00000132570.15	470	509	427	308	279	420
ENSG00000132581.10	993	932	901	399	451	542
ENSG00000132589.16	1394	1642	1503	969	913	1246
ENSG00000132591.12	645	873	845	622	561	714
ENSG00000132600.18	511	494	548	527	483	568
ENSG00000132603.15	835	878	924	501	552	655
ENSG00000132604.11	891	991	1057	720	740	962
ENSG00000132612.16	45	48	46	28	30	36
ENSG00000132613.16	989	1549	1381	1272	811	1221
ENSG00000132622.11	0	0	0	0	0	0
ENSG00000132623.16	471	542	552	338	333	453
ENSG00000132631.6	0	1	0	0	0	0
ENSG00000132635.17	184	215	240	375	247	318
ENSG00000132639.15	1	0	1	1	0	5
ENSG00000132640.15	71	74	90	81	56	82
ENSG00000132646.11	1340	1320	1441	967	1023	1255
ENSG00000132661.4	141	165	134	90	95	151
ENSG00000132664.13	168	208	236	199	191	217
ENSG00000132669.14	39	63	50	52	28	52
ENSG00000132670.21	694	844	865	763	629	796
ENSG00000132671.6	0	0	0	0	0	0
ENSG00000132676.16	1702	1880	1887	1455	1313	1673
ENSG00000132677.13	23	23	12	43	24	25
ENSG00000132680.11	1254	1357	1363	1604	1151	1596
ENSG00000132681.17	0	0	1	0	0	0
ENSG00000132688.11	994	1050	1019	1008	861	1156
ENSG00000132692.19	0	0	0	0	1	0
ENSG00000132693.12	0	0	0	0	0	0
ENSG00000132694.19	820	1298	1225	1133	859	1140
ENSG00000132698.15	220	367	299	213	199	303
ENSG00000132702.13	0	1	1	0	0	0
ENSG00000132703.4	0	0	0	0	0	0
ENSG00000132704.16	0	0	0	0	0	0
ENSG00000132716.19	1494	1762	1718	2097	1614	2109
ENSG00000132718.9	0	0	0	0	0	0
ENSG00000132740.10	509	644	639	775	540	731
ENSG00000132744.8	0	0	0	0	0	0
ENSG00000132746.16	97	109	98	124	94	115
ENSG00000132749.11	67	106	88	96	75	86
ENSG00000132763.15	10	16	23	11	6	17
ENSG00000132768.14	119	173	164	163	118	166
ENSG00000132773.12	148	191	182	120	112	147
ENSG00000132780.17	5064	4891	5063	4621	4028	5313
ENSG00000132781.20	2	2	7	5	0	3
ENSG00000132792.19	2511	2455	2535	1627	1771	2249
ENSG00000132793.12	550	671	608	718	488	710
ENSG00000132801.7	229	254	226	228	178	223
ENSG00000132819.17	28	28	19	14	18	20
ENSG00000132821.12	0	0	0	0	0	0
ENSG00000132823.11	580	786	622	507	410	571
ENSG00000132824.14	1139	1258	1204	947	928	1138
ENSG00000132825.7	68	68	81	42	47	85
ENSG00000132837.15	1	0	0	0	0	0
ENSG00000132840.10	0	0	0	0	0	0
ENSG00000132842.15	2436	2727	2392	1837	1875	2428
ENSG00000132846.6	17	29	29	19	10	12
ENSG00000132849.22	2575	2780	2654	3079	2418	3260
ENSG00000132854.19	0	1	0	0	0	0
ENSG00000132855.5	0	0	0	0	0	0
ENSG00000132872.12	1	0	0	0	0	0
ENSG00000132874.15	0	0	2	3	3	4
ENSG00000132879.14	44	36	54	59	46	47
ENSG00000132881.12	30	29	27	33	19	33
ENSG00000132906.18	60	82	57	53	50	70
ENSG00000132911.5	0	0	0	0	0	0
ENSG00000132912.13	763	963	894	709	619	767
ENSG00000132915.12	2	14	8	25	13	19
ENSG00000132932.19	2	4	5	0	3	2
ENSG00000132938.22	2	1	0	1	2	3
ENSG00000132950.19	425	467	517	604	486	638
ENSG00000132952.12	334	358	315	429	342	457
ENSG00000132953.18	1122	1419	1233	1259	1068	1432
ENSG00000132958.19	0	0	0	0	1	0
ENSG00000132963.9	1952	2221	2204	943	1185	1344
ENSG00000132964.13	457	620	534	486	426	570
ENSG00000132965.10	0	0	1	0	0	0
ENSG00000132970.14	157	226	206	185	113	186
ENSG00000132972.19	2	0	1	3	1	0
ENSG00000132975.8	0	0	0	0	0	0
ENSG00000133019.12	0	0	2	0	0	0
ENSG00000133020.4	0	0	1	0	0	0
ENSG00000133026.14	3143	3760	3375	3343	2925	3653
ENSG00000133027.18	40	80	72	50	42	48
ENSG00000133028.12	1199	1340	1385	936	924	1154
ENSG00000133030.22	2285	2983	2964	3916	2523	3518
ENSG00000133048.13	0	0	0	0	3	0
ENSG00000133055.10	0	0	0	0	0	1
ENSG00000133056.14	1390	1969	1803	1584	1286	1740
ENSG00000133059.17	401	607	569	482	450	602
ENSG00000133063.16	0	0	0	0	0	0
ENSG00000133065.11	163	171	187	186	124	167
ENSG00000133067.18	0	0	1	1	0	3
ENSG00000133069.17	27	23	33	26	17	38
ENSG00000133083.15	1	1	0	2	1	2
ENSG00000133101.10	6	7	5	2	4	6
ENSG00000133103.17	317	337	334	325	316	379
ENSG00000133104.14	13	26	21	17	12	21
ENSG00000133105.8	0	0	1	0	0	0
ENSG00000133106.15	4	6	8	5	4	10
ENSG00000133107.15	0	0	0	0	0	0
ENSG00000133110.15	0	0	0	0	0	0
ENSG00000133111.4	31	37	50	42	24	52
ENSG00000133112.17	6082	4923	5534	2377	2759	2919
ENSG00000133114.18	698	825	737	653	462	743
ENSG00000133115.12	0	0	0	0	0	0
ENSG00000133116.8	0	2	0	0	1	0
ENSG00000133119.13	1194	1289	1315	959	1028	1277
ENSG00000133121.21	715	912	826	819	647	810
ENSG00000133124.12	2	1	5	0	0	4
ENSG00000133131.15	1000	1170	1126	1002	836	1109
ENSG00000133134.12	61	63	41	45	36	32
ENSG00000133135.14	0	0	0	1	2	3
ENSG00000133136.6	0	0	0	0	0	0
ENSG00000133138.20	57	45	58	69	63	71
ENSG00000133142.19	4130	4392	3940	2896	2840	3684
ENSG00000133169.6	0	0	0	0	0	0
ENSG00000133193.13	109	122	151	85	86	105
ENSG00000133195.12	165	186	170	120	116	139
ENSG00000133216.17	51	87	80	55	49	81
ENSG00000133226.19	3250	3730	3327	2819	2426	3258
ENSG00000133243.10	217	358	331	248	189	267
ENSG00000133246.12	0	3	0	0	2	1
ENSG00000133247.14	91	121	118	152	94	115
ENSG00000133250.14	27	28	36	23	17	39
ENSG00000133256.13	73	75	70	43	50	74
ENSG00000133265.11	476	535	497	349	285	377
ENSG00000133275.16	164	239	241	232	153	195
ENSG00000133302.13	191	272	265	334	266	432
ENSG00000133313.15	704	687	797	522	495	554
ENSG00000133315.12	515	488	494	536	402	541
ENSG00000133316.16	937	964	943	654	621	790
ENSG00000133317.16	0	0	0	0	0	0
ENSG00000133318.14	772	890	860	726	691	962
ENSG00000133321.11	5	6	2	2	0	0
ENSG00000133328.4	4	3	7	0	4	0
ENSG00000133392.18	1	0	1	0	0	0
ENSG00000133393.13	49	49	48	30	21	31
ENSG00000133398.4	297	448	391	182	207	235
ENSG00000133401.16	10	9	9	4	10	7
ENSG00000133422.14	3648	4381	4006	4047	3297	4540
ENSG00000133424.22	550	735	678	589	458	583
ENSG00000133433.11	0	0	0	0	0	1
ENSG00000133454.16	0	1	1	2	1	2
ENSG00000133460.20	43	18	23	66	37	42
ENSG00000133466.14	317	353	354	289	225	354
ENSG00000133477.17	3	3	3	4	3	2
ENSG00000133488.15	4	4	2	2	3	5
ENSG00000133561.15	0	0	0	0	0	0
ENSG00000133574.10	0	0	1	0	0	0
ENSG00000133597.11	551	723	692	447	347	477
ENSG00000133606.11	1116	1203	1236	1132	909	1244
ENSG00000133612.19	853	1086	1167	1137	877	1111
ENSG00000133619.18	87	103	83	105	62	110
ENSG00000133627.18	155	127	136	131	119	147
ENSG00000133636.11	0	0	0	0	0	0
ENSG00000133639.6	94	111	112	47	43	53
ENSG00000133640.20	0	0	0	0	0	1
ENSG00000133641.18	330	312	321	237	252	323
ENSG00000133657.17	2233	2571	2358	2497	2171	2869
ENSG00000133661.17	6	5	6	11	16	12
ENSG00000133665.13	0	0	0	0	0	0
ENSG00000133678.14	133	183	181	138	167	234
ENSG00000133687.16	0	0	0	0	0	0
ENSG00000133703.14	400	523	516	405	373	488
ENSG00000133704.10	3650	4275	3764	3117	2798	3802
ENSG00000133706.19	4666	4976	4735	4867	4548	6013
ENSG00000133710.17	215	293	263	367	279	362
ENSG00000133731.10	87	83	109	92	100	108
ENSG00000133739.16	165	217	211	181	136	150
ENSG00000133740.11	27	37	43	26	49	45
ENSG00000133742.14	0	0	0	0	0	0
ENSG00000133773.12	1197	1243	1223	732	707	924
ENSG00000133789.15	585	631	580	445	396	516
ENSG00000133794.20	22	43	36	28	18	45
ENSG00000133800.9	0	0	0	0	0	0
ENSG00000133805.16	11	19	15	19	7	24
ENSG00000133812.18	350	465	421	463	419	552
ENSG00000133816.18	249	352	292	294	189	310
ENSG00000133818.14	257	325	243	191	217	274
ENSG00000133835.18	6187	5726	5964	4311	4490	5583
ENSG00000133858.17	2332	2715	2455	3202	2509	3434
ENSG00000133863.9	1	6	1	2	5	11
ENSG00000133872.14	869	1010	962	531	685	752
ENSG00000133874.2	12	12	26	15	17	11
ENSG00000133878.9	0	0	0	0	0	0
ENSG00000133884.11	443	686	551	449	341	506
ENSG00000133895.18	668	917	852	580	537	740
ENSG00000133935.7	378	476	396	193	205	264
ENSG00000133937.5	152	198	166	139	90	152
ENSG00000133943.21	41	56	50	108	59	71
ENSG00000133958.14	0	0	0	3	0	0
ENSG00000133961.21	1533	1984	1548	1853	1383	1847
ENSG00000133962.8	11	9	15	16	23	24
ENSG00000133980.5	0	0	0	0	0	0
ENSG00000133983.16	366	420	396	221	295	329
ENSG00000133985.3	148	204	163	122	96	157
ENSG00000133997.12	607	735	680	547	533	630
ENSG00000134001.15	14539	12611	13673	8100	9703	11400
ENSG00000134007.5	6	5	4	17	6	11
ENSG00000134013.16	76	79	93	52	75	93
ENSG00000134014.18	1620	1840	1746	1328	1212	1474
ENSG00000134020.8	0	0	0	0	0	0
ENSG00000134028.14	0	0	0	0	0	0
ENSG00000134030.14	49	60	57	57	43	49
ENSG00000134042.14	0	1	0	0	0	0
ENSG00000134046.12	973	1379	1148	1006	751	937
ENSG00000134049.6	0	0	0	0	1	0
ENSG00000134056.12	11	19	15	14	8	10
ENSG00000134057.15	4120	4718	4541	3124	3134	4113
ENSG00000134058.12	87	108	96	69	86	107
ENSG00000134061.5	0	0	0	0	0	0
ENSG00000134070.5	12	14	13	15	18	15
ENSG00000134072.11	127	128	133	75	82	94
ENSG00000134077.16	1093	1139	1213	915	940	1195
ENSG00000134086.9	565	657	583	480	417	490
ENSG00000134107.5	382	428	440	282	234	331
ENSG00000134108.14	1202	1319	1394	775	847	1054
ENSG00000134109.11	494	674	714	802	601	873
ENSG00000134115.13	1	0	0	0	0	0
ENSG00000134121.10	0	2	0	0	0	0
ENSG00000134138.22	76	103	111	111	97	96
ENSG00000134146.12	208	178	192	165	146	194
ENSG00000134152.11	43	33	23	37	34	61
ENSG00000134153.10	1425	1562	1525	715	856	1042
ENSG00000134160.15	0	0	0	0	0	0
ENSG00000134183.13	23	10	16	15	10	13
ENSG00000134184.13	0	0	0	0	0	0
ENSG00000134186.12	5506	6063	5671	5658	4683	6199
ENSG00000134193.15	0	0	0	0	0	0
ENSG00000134198.10	0	0	0	0	0	0
ENSG00000134200.4	0	0	0	0	0	0
ENSG00000134201.12	0	0	0	0	1	0
ENSG00000134202.12	1742	1789	1803	1161	1238	1473
ENSG00000134207.17	0	0	0	0	0	0
ENSG00000134215.16	153	195	148	170	144	165
ENSG00000134216.19	0	0	0	0	0	0
ENSG00000134222.16	1115	1131	1128	1315	1026	1460
ENSG00000134240.12	0	0	0	0	0	0
ENSG00000134242.16	0	3	1	1	2	1
ENSG00000134243.12	2368	2734	2769	1984	1864	2514
ENSG00000134245.18	2	2	1	3	1	2
ENSG00000134247.10	1062	1374	1250	844	791	965
ENSG00000134248.14	522	497	519	429	482	670
ENSG00000134249.7	0	0	0	0	1	0
ENSG00000134250.21	1945	2282	2184	1972	1704	2229
ENSG00000134253.10	217	277	289	360	249	288
ENSG00000134255.16	204	220	194	206	187	232
ENSG00000134256.13	11	16	16	16	17	19
ENSG00000134258.18	4	0	3	0	0	1
ENSG00000134259.6	0	0	0	0	0	0
ENSG00000134262.13	2106	2233	2069	2019	1698	2273
ENSG00000134265.13	629	691	658	458	508	661
ENSG00000134278.16	1092	1331	1228	1463	1098	1339
ENSG00000134283.18	803	991	980	1020	906	1310
ENSG00000134285.11	308	342	391	246	223	364
ENSG00000134287.10	0	0	0	0	0	0
ENSG00000134291.12	767	1083	1009	616	556	747
ENSG00000134294.14	1273	1364	1488	1553	1625	2132
ENSG00000134308.14	4316	4757	5084	2532	3134	3397
ENSG00000134313.17	1891	2392	2291	1950	1636	2261
ENSG00000134317.18	446	476	473	539	407	576
ENSG00000134318.16	2837	3103	2975	2639	2371	3063
ENSG00000134321.13	5	1	1	5	6	3
ENSG00000134323.13	13	35	20	27	20	16
ENSG00000134324.12	823	1041	919	1377	1009	1433
ENSG00000134326.12	4	7	5	3	1	6
ENSG00000134330.19	234	267	272	184	187	277
ENSG00000134333.14	11033	11110	11591	6726	7496	8641
ENSG00000134339.9	0	0	0	0	0	0
ENSG00000134343.14	0	0	0	0	0	0
ENSG00000134352.21	652	765	677	636	555	679
ENSG00000134363.12	15	9	11	10	5	14
ENSG00000134365.15	0	0	0	0	0	0
ENSG00000134369.16	186	217	195	176	98	173
ENSG00000134371.14	2222	2647	2398	1648	1484	1958
ENSG00000134375.11	462	483	521	257	305	366
ENSG00000134376.17	0	0	0	0	0	0
ENSG00000134389.11	0	0	1	0	0	0
ENSG00000134398.15	0	0	2	0	0	0
ENSG00000134419.15	187	170	207	67	111	109
ENSG00000134438.10	0	0	1	0	0	0
ENSG00000134440.12	4293	4083	4236	3166	3189	4029
ENSG00000134443.10	0	0	0	0	0	0
ENSG00000134444.15	340	453	466	528	445	611
ENSG00000134452.20	2593	3145	2992	3256	2811	3574
ENSG00000134453.16	3733	4050	3808	3540	2970	4061
ENSG00000134460.19	0	0	0	0	0	0
ENSG00000134461.16	136	172	187	119	114	139
ENSG00000134463.15	116	131	135	95	87	99
ENSG00000134470.21	4	10	9	11	5	1
ENSG00000134480.16	274	379	358	278	265	393
ENSG00000134489.7	0	0	0	1	0	0
ENSG00000134490.14	27	19	26	11	9	21
ENSG00000134504.14	249	342	305	214	209	294
ENSG00000134508.13	311	483	411	331	264	340
ENSG00000134516.20	0	0	0	0	0	0
ENSG00000134531.10	0	0	1	0	0	2
ENSG00000134532.20	0	0	0	0	0	0
ENSG00000134533.6	20	21	32	17	9	17
ENSG00000134538.3	0	0	0	0	0	0
ENSG00000134539.17	0	0	0	0	0	0
ENSG00000134545.14	0	0	0	0	0	0
ENSG00000134548.11	0	0	0	0	0	0
ENSG00000134551.13	3	0	2	0	1	2
ENSG00000134569.10	35	37	48	48	37	59
ENSG00000134571.12	0	1	0	0	0	0
ENSG00000134574.12	494	677	635	465	414	526
ENSG00000134575.13	125	151	153	116	110	137
ENSG00000134588.13	0	0	0	0	0	0
ENSG00000134590.14	285	332	342	176	205	227
ENSG00000134594.5	0	0	0	0	0	3
ENSG00000134595.9	0	1	0	0	0	0
ENSG00000134597.17	277	268	273	219	202	245
ENSG00000134602.16	304	316	304	180	226	276
ENSG00000134627.12	16	20	19	17	15	19
ENSG00000134640.3	0	0	0	0	0	0
ENSG00000134644.16	1863	2110	2084	2023	1784	2241
ENSG00000134668.13	9	33	32	28	23	33
ENSG00000134684.13	1500	1663	1722	1182	1025	1334
ENSG00000134686.21	118	135	131	80	77	101
ENSG00000134690.11	576	676	566	566	512	617
ENSG00000134697.13	2693	3331	3096	2212	1849	2399
ENSG00000134698.11	89	120	125	115	110	134
ENSG00000134709.13	791	858	778	799	742	953
ENSG00000134716.11	357	403	442	313	281	379
ENSG00000134717.18	59	37	64	29	33	35
ENSG00000134744.14	352	379	313	463	408	506
ENSG00000134748.13	379	460	454	330	317	335
ENSG00000134755.18	508	652	596	555	509	603
ENSG00000134757.5	0	0	0	0	0	0
ENSG00000134758.14	156	194	179	131	139	161
ENSG00000134759.14	2677	2748	2893	3018	2884	3725
ENSG00000134760.6	0	0	0	0	0	1
ENSG00000134762.17	0	0	0	0	0	0
ENSG00000134765.10	9	4	3	3	4	5
ENSG00000134769.23	757	833	838	843	750	1000
ENSG00000134775.16	18	16	28	14	10	12
ENSG00000134779.15	279	334	265	226	211	247
ENSG00000134780.10	150	205	177	182	143	189
ENSG00000134802.18	0	0	0	3	4	5
ENSG00000134809.9	1553	1456	1538	713	843	890
ENSG00000134812.8	0	0	0	0	0	0
ENSG00000134815.19	557	809	773	745	535	733
ENSG00000134817.12	0	0	0	0	0	0
ENSG00000134824.14	877	1027	1171	608	693	788
ENSG00000134825.16	17	27	28	16	13	15
ENSG00000134827.8	0	0	0	0	0	0
ENSG00000134830.6	21	12	14	15	11	11
ENSG00000134851.13	576	688	697	554	554	665
ENSG00000134852.15	334	461	434	328	277	389
ENSG00000134853.12	0	0	0	0	0	0
ENSG00000134864.11	2	1	2	1	4	2
ENSG00000134871.19	0	0	1	2	1	5
ENSG00000134873.10	0	0	0	0	0	0
ENSG00000134874.18	0	0	0	0	0	0
ENSG00000134882.16	158	216	199	192	172	267
ENSG00000134884.15	1332	1473	1300	1327	1023	1347
ENSG00000134897.14	35	41	34	35	44	23
ENSG00000134899.24	25	13	32	30	16	26
ENSG00000134900.13	814	881	886	1006	848	1162
ENSG00000134901.13	51	73	68	50	46	48
ENSG00000134905.17	281	386	375	379	337	457
ENSG00000134909.19	648	930	861	781	590	749
ENSG00000134910.14	2712	3597	3385	2581	2415	3160
ENSG00000134917.10	0	0	0	0	0	0
ENSG00000134940.14	2	1	3	0	0	1
ENSG00000134954.14	1	0	0	0	0	0
ENSG00000134955.12	3	2	3	14	0	4
ENSG00000134962.7	6	14	11	11	13	14
ENSG00000134970.14	277	317	333	109	86	85
ENSG00000134982.17	1548	1799	1666	1742	1447	2090
ENSG00000134986.14	5	12	8	10	4	16
ENSG00000134987.13	1064	1272	1240	1209	1178	1530
ENSG00000134996.12	482	494	522	241	345	385
ENSG00000135002.12	398	353	346	162	191	206
ENSG00000135018.14	531	695	665	454	440	603
ENSG00000135040.16	1001	1067	1020	982	891	1242
ENSG00000135045.7	39	39	44	30	18	25
ENSG00000135046.14	1	2	3	1	3	4
